[03:40:34.090] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:40:34.093] 553 iterations per epoch. 82950 max iterations 
[03:43:12.698] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:43:12.701] 553 iterations per epoch. 82950 max iterations 
[03:46:12.009] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:12.012] 553 iterations per epoch. 82950 max iterations 
[03:46:51.095] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:51.098] 553 iterations per epoch. 82950 max iterations 
[03:51:27.950] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=1, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:51:27.967] 2211 iterations per epoch. 331650 max iterations 
[03:51:30.479] time(h): (0.000697/231.307835), epoch: (0/150), iteration: 1, loss: 1.625326, loss_ce: 2.273428, loss_dice: 0.977223, lr: 0.010000
[01:18:23.997] time(h): (0.391802/10.371242), epoch: (5/150), iteration: 1853, loss: 0.401791, loss_ce: 0.012098, loss_dice: 0.791483, lr: 0.009660
[01:18:24.759] time(h): (0.391773/10.364865), epoch: (5/150), iteration: 1854, loss: 0.275815, loss_ce: 0.042140, loss_dice: 0.509491, lr: 0.009659
[01:18:25.520] time(h): (0.392211/10.370882), epoch: (5/150), iteration: 1855, loss: 0.175965, loss_ce: 0.034743, loss_dice: 0.317187, lr: 0.009659
[01:18:26.281] time(h): (0.392180/10.364479), epoch: (5/150), iteration: 1856, loss: 0.217526, loss_ce: 0.114202, loss_dice: 0.320849, lr: 0.009659
[01:18:27.043] time(h): (0.392731/10.373448), epoch: (5/150), iteration: 1857, loss: 0.280707, loss_ce: 0.027384, loss_dice: 0.534031, lr: 0.009659
[01:18:27.804] time(h): (0.392375/10.358456), epoch: (5/150), iteration: 1858, loss: 0.258539, loss_ce: 0.033350, loss_dice: 0.483728, lr: 0.009659
[01:18:28.565] time(h): (0.392710/10.361711), epoch: (5/150), iteration: 1859, loss: 0.221673, loss_ce: 0.116084, loss_dice: 0.327262, lr: 0.009658
[01:18:29.326] time(h): (0.392976/10.363179), epoch: (5/150), iteration: 1860, loss: 0.214217, loss_ce: 0.055571, loss_dice: 0.372862, lr: 0.009658
[01:18:30.105] time(h): (0.402566/10.610371), epoch: (5/150), iteration: 1861, loss: 0.255154, loss_ce: 0.119340, loss_dice: 0.390969, lr: 0.009658
[01:18:30.866] time(h): (0.393256/10.359421), epoch: (5/150), iteration: 1862, loss: 0.195559, loss_ce: 0.084594, loss_dice: 0.306523, lr: 0.009658
[01:18:31.627] time(h): (0.393473/10.359570), epoch: (5/150), iteration: 1863, loss: 0.219303, loss_ce: 0.040116, loss_dice: 0.398489, lr: 0.009658
[01:18:32.387] time(h): (0.393444/10.353249), epoch: (5/150), iteration: 1864, loss: 0.299235, loss_ce: 0.014232, loss_dice: 0.584237, lr: 0.009658
[01:18:33.148] time(h): (0.394327/10.370908), epoch: (5/150), iteration: 1865, loss: 0.354942, loss_ce: 0.036281, loss_dice: 0.673603, lr: 0.009657
[01:18:33.910] time(h): (0.394104/10.359505), epoch: (5/150), iteration: 1866, loss: 0.297659, loss_ce: 0.035634, loss_dice: 0.559684, lr: 0.009657
[01:18:34.671] time(h): (0.394472/10.363608), epoch: (5/150), iteration: 1867, loss: 0.191081, loss_ce: 0.082447, loss_dice: 0.299715, lr: 0.009657
[01:18:35.432] time(h): (0.394766/10.365781), epoch: (5/150), iteration: 1868, loss: 0.204659, loss_ce: 0.100265, loss_dice: 0.309054, lr: 0.009657
[01:18:36.193] time(h): (0.395168/10.370807), epoch: (5/150), iteration: 1869, loss: 0.395988, loss_ce: 0.002521, loss_dice: 0.789455, lr: 0.009657
[01:18:36.954] time(h): (0.394855/10.357030), epoch: (5/150), iteration: 1870, loss: 0.404120, loss_ce: 0.006473, loss_dice: 0.801767, lr: 0.009656
[01:18:37.716] time(h): (0.396347/10.390609), epoch: (5/150), iteration: 1871, loss: 0.447878, loss_ce: 0.011366, loss_dice: 0.884391, lr: 0.009656
[01:18:38.477] time(h): (0.395223/10.355627), epoch: (5/150), iteration: 1872, loss: 0.319910, loss_ce: 0.042518, loss_dice: 0.597301, lr: 0.009656
[01:18:39.238] time(h): (0.395628/10.360698), epoch: (5/150), iteration: 1873, loss: 0.352584, loss_ce: 0.025598, loss_dice: 0.679570, lr: 0.009656
[01:18:39.999] time(h): (0.396186/10.369784), epoch: (5/150), iteration: 1874, loss: 0.222139, loss_ce: 0.048336, loss_dice: 0.395942, lr: 0.009656
[01:18:40.761] time(h): (0.396551/10.373789), epoch: (5/150), iteration: 1875, loss: 0.235593, loss_ce: 0.118923, loss_dice: 0.352264, lr: 0.009655
[01:18:41.522] time(h): (0.396258/10.360594), epoch: (5/150), iteration: 1876, loss: 0.255118, loss_ce: 0.089449, loss_dice: 0.420788, lr: 0.009655
[01:18:42.283] time(h): (0.396859/10.370771), epoch: (5/150), iteration: 1877, loss: 0.188710, loss_ce: 0.059665, loss_dice: 0.317755, lr: 0.009655
[01:18:43.044] time(h): (0.396943/10.367458), epoch: (5/150), iteration: 1878, loss: 0.394100, loss_ce: 0.029873, loss_dice: 0.758328, lr: 0.009655
[01:18:43.808] time(h): (0.398570/10.404396), epoch: (5/150), iteration: 1879, loss: 0.200964, loss_ce: 0.051435, loss_dice: 0.350493, lr: 0.009655
[01:18:44.572] time(h): (0.398588/10.399348), epoch: (5/150), iteration: 1880, loss: 0.297742, loss_ce: 0.031185, loss_dice: 0.564299, lr: 0.009655
[01:18:45.351] time(h): (0.406795/10.607817), epoch: (5/150), iteration: 1881, loss: 0.262403, loss_ce: 0.039099, loss_dice: 0.485707, lr: 0.009654
[01:18:46.115] time(h): (0.399154/10.403028), epoch: (5/150), iteration: 1882, loss: 0.263693, loss_ce: 0.042228, loss_dice: 0.485157, lr: 0.009654
[01:18:46.878] time(h): (0.399044/10.394657), epoch: (5/150), iteration: 1883, loss: 0.217962, loss_ce: 0.020902, loss_dice: 0.415022, lr: 0.009654
[01:18:47.639] time(h): (0.398047/10.363186), epoch: (5/150), iteration: 1884, loss: 0.338581, loss_ce: 0.120853, loss_dice: 0.556310, lr: 0.009654
[01:18:48.400] time(h): (0.398261/10.363238), epoch: (5/150), iteration: 1885, loss: 0.391753, loss_ce: 0.070492, loss_dice: 0.713013, lr: 0.009654
[01:18:49.159] time(h): (0.397640/10.341616), epoch: (5/150), iteration: 1886, loss: 0.279011, loss_ce: 0.035841, loss_dice: 0.522181, lr: 0.009653
[01:18:49.920] time(h): (0.398938/10.369868), epoch: (5/150), iteration: 1887, loss: 0.264030, loss_ce: 0.059178, loss_dice: 0.468883, lr: 0.009653
[01:18:50.682] time(h): (0.398974/10.365301), epoch: (5/150), iteration: 1888, loss: 0.240515, loss_ce: 0.095430, loss_dice: 0.385599, lr: 0.009653
[01:18:51.445] time(h): (0.400480/10.398932), epoch: (5/150), iteration: 1889, loss: 0.254911, loss_ce: 0.032444, loss_dice: 0.477378, lr: 0.009653
[01:18:52.208] time(h): (0.400405/10.391477), epoch: (5/150), iteration: 1890, loss: 0.343207, loss_ce: 0.009148, loss_dice: 0.677266, lr: 0.009653
[01:18:52.973] time(h): (0.401247/10.407826), epoch: (5/150), iteration: 1891, loss: 0.312586, loss_ce: 0.007533, loss_dice: 0.617639, lr: 0.009653
[01:18:53.736] time(h): (0.401218/10.401576), epoch: (5/150), iteration: 1892, loss: 0.260144, loss_ce: 0.102753, loss_dice: 0.417534, lr: 0.009652
[01:18:54.501] time(h): (0.401835/10.412049), epoch: (5/150), iteration: 1893, loss: 0.416003, loss_ce: 0.031388, loss_dice: 0.800618, lr: 0.009652
[01:18:55.265] time(h): (0.401735/10.403980), epoch: (5/150), iteration: 1894, loss: 0.296905, loss_ce: 0.035514, loss_dice: 0.558296, lr: 0.009652
[01:18:56.029] time(h): (0.401972/10.404604), epoch: (5/150), iteration: 1895, loss: 0.316685, loss_ce: 0.037153, loss_dice: 0.596217, lr: 0.009652
[01:18:56.792] time(h): (0.401738/10.393081), epoch: (5/150), iteration: 1896, loss: 0.345332, loss_ce: 0.008534, loss_dice: 0.682131, lr: 0.009652
[01:18:57.553] time(h): (0.400799/10.363306), epoch: (5/150), iteration: 1897, loss: 0.302584, loss_ce: 0.030311, loss_dice: 0.574858, lr: 0.009651
[01:18:58.315] time(h): (0.401523/10.376563), epoch: (5/150), iteration: 1898, loss: 0.289897, loss_ce: 0.079950, loss_dice: 0.499843, lr: 0.009651
[01:18:59.078] time(h): (0.402404/10.393851), epoch: (5/150), iteration: 1899, loss: 0.280933, loss_ce: 0.052498, loss_dice: 0.509368, lr: 0.009651
[01:18:59.841] time(h): (0.402588/10.393140), epoch: (5/150), iteration: 1900, loss: 0.230118, loss_ce: 0.056574, loss_dice: 0.403662, lr: 0.009651
[01:19:00.622] time(h): (0.412012/10.630826), epoch: (5/150), iteration: 1901, loss: 0.281372, loss_ce: 0.046981, loss_dice: 0.515763, lr: 0.009651
[01:19:01.387] time(h): (0.403642/10.409389), epoch: (5/150), iteration: 1902, loss: 0.218494, loss_ce: 0.049511, loss_dice: 0.387476, lr: 0.009651
[01:19:02.150] time(h): (0.403458/10.399189), epoch: (5/150), iteration: 1903, loss: 0.249153, loss_ce: 0.014692, loss_dice: 0.483615, lr: 0.009650
[01:19:02.914] time(h): (0.403713/10.400290), epoch: (5/150), iteration: 1904, loss: 0.310413, loss_ce: 0.039997, loss_dice: 0.580828, lr: 0.009650
[01:19:03.678] time(h): (0.404037/10.403158), epoch: (5/150), iteration: 1905, loss: 0.216220, loss_ce: 0.069461, loss_dice: 0.362979, lr: 0.009650
[01:19:04.440] time(h): (0.403732/10.389862), epoch: (5/150), iteration: 1906, loss: 0.446483, loss_ce: 0.015520, loss_dice: 0.877446, lr: 0.009650
[01:19:05.204] time(h): (0.404340/10.400049), epoch: (5/150), iteration: 1907, loss: 0.182731, loss_ce: 0.048596, loss_dice: 0.316865, lr: 0.009650
[01:19:05.968] time(h): (0.404360/10.395128), epoch: (5/150), iteration: 1908, loss: 0.236693, loss_ce: 0.028405, loss_dice: 0.444982, lr: 0.009649
[01:19:06.731] time(h): (0.404799/10.400936), epoch: (5/150), iteration: 1909, loss: 0.281666, loss_ce: 0.063863, loss_dice: 0.499469, lr: 0.009649
[01:19:07.495] time(h): (0.405011/10.400939), epoch: (5/150), iteration: 1910, loss: 0.261671, loss_ce: 0.041686, loss_dice: 0.481655, lr: 0.009649
[01:19:08.259] time(h): (0.405380/10.404964), epoch: (5/150), iteration: 1911, loss: 0.312439, loss_ce: 0.040537, loss_dice: 0.584342, lr: 0.009649
[01:19:09.023] time(h): (0.405155/10.393767), epoch: (5/150), iteration: 1912, loss: 0.216218, loss_ce: 0.038050, loss_dice: 0.394386, lr: 0.009649
[01:19:09.786] time(h): (0.405409/10.394845), epoch: (5/150), iteration: 1913, loss: 0.401202, loss_ce: 0.008566, loss_dice: 0.793837, lr: 0.009648
[01:19:10.549] time(h): (0.405463/10.390798), epoch: (5/150), iteration: 1914, loss: 0.267507, loss_ce: 0.051354, loss_dice: 0.483660, lr: 0.009648
[01:19:11.313] time(h): (0.406396/10.409275), epoch: (5/150), iteration: 1915, loss: 0.294313, loss_ce: 0.028052, loss_dice: 0.560575, lr: 0.009648
[01:19:12.079] time(h): (0.406788/10.413859), epoch: (5/150), iteration: 1916, loss: 0.372994, loss_ce: 0.031759, loss_dice: 0.714230, lr: 0.009648
[01:19:12.843] time(h): (0.406602/10.403665), epoch: (5/150), iteration: 1917, loss: 0.181881, loss_ce: 0.060606, loss_dice: 0.303155, lr: 0.009648
[01:19:13.607] time(h): (0.406728/10.401469), epoch: (5/150), iteration: 1918, loss: 0.260185, loss_ce: 0.030881, loss_dice: 0.489489, lr: 0.009648
[01:19:14.371] time(h): (0.406926/10.401112), epoch: (5/150), iteration: 1919, loss: 0.301965, loss_ce: 0.114222, loss_dice: 0.489709, lr: 0.009647
[01:19:15.135] time(h): (0.407245/10.403850), epoch: (5/150), iteration: 1920, loss: 0.450775, loss_ce: 0.012635, loss_dice: 0.888915, lr: 0.009647
[01:19:15.912] time(h): (0.414709/10.589018), epoch: (5/150), iteration: 1921, loss: 0.228616, loss_ce: 0.076880, loss_dice: 0.380352, lr: 0.009647
[01:19:16.676] time(h): (0.407395/10.396853), epoch: (5/150), iteration: 1922, loss: 0.397515, loss_ce: 0.007279, loss_dice: 0.787752, lr: 0.009647
[01:19:17.439] time(h): (0.407323/10.389602), epoch: (5/150), iteration: 1923, loss: 0.271902, loss_ce: 0.028959, loss_dice: 0.514845, lr: 0.009647
[01:19:18.202] time(h): (0.408036/10.402372), epoch: (5/150), iteration: 1924, loss: 0.398265, loss_ce: 0.011320, loss_dice: 0.785209, lr: 0.009646
[01:19:18.967] time(h): (0.408238/10.402135), epoch: (5/150), iteration: 1925, loss: 0.301676, loss_ce: 0.007989, loss_dice: 0.595362, lr: 0.009646
[01:19:19.730] time(h): (0.408196/10.395661), epoch: (5/150), iteration: 1926, loss: 0.403523, loss_ce: 0.003635, loss_dice: 0.803411, lr: 0.009646
[01:19:20.494] time(h): (0.408676/10.402463), epoch: (5/150), iteration: 1927, loss: 0.373394, loss_ce: 0.022665, loss_dice: 0.724122, lr: 0.009646
[01:19:21.258] time(h): (0.408816/10.400650), epoch: (5/150), iteration: 1928, loss: 0.233371, loss_ce: 0.122924, loss_dice: 0.343818, lr: 0.009646
[01:19:22.021] time(h): (0.408935/10.398289), epoch: (5/150), iteration: 1929, loss: 0.192000, loss_ce: 0.063204, loss_dice: 0.320796, lr: 0.009646
[01:19:22.785] time(h): (0.409373/10.404019), epoch: (5/150), iteration: 1930, loss: 0.184612, loss_ce: 0.064283, loss_dice: 0.304942, lr: 0.009645
[01:19:23.549] time(h): (0.409405/10.399448), epoch: (5/150), iteration: 1931, loss: 0.159315, loss_ce: 0.035826, loss_dice: 0.282805, lr: 0.009645
[01:19:24.313] time(h): (0.409693/10.401372), epoch: (5/150), iteration: 1932, loss: 0.422438, loss_ce: 0.015859, loss_dice: 0.829017, lr: 0.009645
[01:19:25.077] time(h): (0.409997/10.403701), epoch: (5/150), iteration: 1933, loss: 0.285835, loss_ce: 0.046313, loss_dice: 0.525358, lr: 0.009645
[01:19:25.841] time(h): (0.410174/10.402807), epoch: (5/150), iteration: 1934, loss: 0.252026, loss_ce: 0.058105, loss_dice: 0.445947, lr: 0.009645
[01:19:26.605] time(h): (0.410783/10.412881), epoch: (5/150), iteration: 1935, loss: 0.259524, loss_ce: 0.049355, loss_dice: 0.469692, lr: 0.009644
[01:19:27.368] time(h): (0.410373/10.397113), epoch: (5/150), iteration: 1936, loss: 0.286750, loss_ce: 0.029805, loss_dice: 0.543695, lr: 0.009644
[01:19:28.132] time(h): (0.410868/10.404295), epoch: (5/150), iteration: 1937, loss: 0.446869, loss_ce: 0.004989, loss_dice: 0.888750, lr: 0.009644
[01:19:28.896] time(h): (0.411016/10.402661), epoch: (5/150), iteration: 1938, loss: 0.297068, loss_ce: 0.014566, loss_dice: 0.579569, lr: 0.009644
[01:19:29.659] time(h): (0.410966/10.396025), epoch: (5/150), iteration: 1939, loss: 0.284972, loss_ce: 0.044422, loss_dice: 0.525523, lr: 0.009644
[01:19:30.422] time(h): (0.410844/10.387592), epoch: (5/150), iteration: 1940, loss: 0.411717, loss_ce: 0.012694, loss_dice: 0.810740, lr: 0.009644
[01:19:31.199] time(h): (0.418522/10.576262), epoch: (5/150), iteration: 1941, loss: 0.286065, loss_ce: 0.012197, loss_dice: 0.559933, lr: 0.009643
[01:19:31.962] time(h): (0.411448/10.392133), epoch: (5/150), iteration: 1942, loss: 0.395628, loss_ce: 0.003713, loss_dice: 0.787543, lr: 0.009643
[01:19:32.726] time(h): (0.412135/10.404142), epoch: (5/150), iteration: 1943, loss: 0.409576, loss_ce: 0.013416, loss_dice: 0.805737, lr: 0.009643
[01:19:33.489] time(h): (0.412073/10.397227), epoch: (5/150), iteration: 1944, loss: 0.284555, loss_ce: 0.049905, loss_dice: 0.519206, lr: 0.009643
[01:19:34.252] time(h): (0.411827/10.385665), epoch: (5/150), iteration: 1945, loss: 0.181208, loss_ce: 0.058235, loss_dice: 0.304180, lr: 0.009643
[01:19:35.014] time(h): (0.411811/10.379945), epoch: (5/150), iteration: 1946, loss: 0.266028, loss_ce: 0.036430, loss_dice: 0.495626, lr: 0.009642
[01:19:35.778] time(h): (0.412931/10.402807), epoch: (5/150), iteration: 1947, loss: 0.261024, loss_ce: 0.050307, loss_dice: 0.471741, lr: 0.009642
[01:19:36.543] time(h): (0.413238/10.405195), epoch: (5/150), iteration: 1948, loss: 0.264978, loss_ce: 0.035398, loss_dice: 0.494558, lr: 0.009642
[01:19:37.307] time(h): (0.413361/10.402976), epoch: (5/150), iteration: 1949, loss: 0.247396, loss_ce: 0.061603, loss_dice: 0.433189, lr: 0.009642
[01:19:38.070] time(h): (0.413216/10.393981), epoch: (5/150), iteration: 1950, loss: 0.199194, loss_ce: 0.071342, loss_dice: 0.327046, lr: 0.009642
[01:19:38.833] time(h): (0.413266/10.389904), epoch: (5/150), iteration: 1951, loss: 0.420846, loss_ce: 0.039582, loss_dice: 0.802111, lr: 0.009641
[01:19:39.596] time(h): (0.413648/10.394189), epoch: (5/150), iteration: 1952, loss: 0.412740, loss_ce: 0.014925, loss_dice: 0.810554, lr: 0.009641
[01:19:40.360] time(h): (0.414193/10.402547), epoch: (5/150), iteration: 1953, loss: 0.227621, loss_ce: 0.034170, loss_dice: 0.421072, lr: 0.009641
[01:19:41.124] time(h): (0.414232/10.398201), epoch: (5/150), iteration: 1954, loss: 0.298014, loss_ce: 0.013228, loss_dice: 0.582800, lr: 0.009641
[01:19:41.887] time(h): (0.414382/10.396645), epoch: (5/150), iteration: 1955, loss: 0.290033, loss_ce: 0.057675, loss_dice: 0.522390, lr: 0.009641
[01:19:42.650] time(h): (0.414267/10.388459), epoch: (5/150), iteration: 1956, loss: 0.298051, loss_ce: 0.010903, loss_dice: 0.585199, lr: 0.009641
[01:19:43.414] time(h): (0.415148/10.405231), epoch: (5/150), iteration: 1957, loss: 0.344699, loss_ce: 0.004468, loss_dice: 0.684931, lr: 0.009640
[01:19:44.178] time(h): (0.415092/10.398503), epoch: (5/150), iteration: 1958, loss: 0.230411, loss_ce: 0.056549, loss_dice: 0.404274, lr: 0.009640
[01:19:44.941] time(h): (0.415169/10.395141), epoch: (5/150), iteration: 1959, loss: 0.285633, loss_ce: 0.043509, loss_dice: 0.527758, lr: 0.009640
[01:19:45.704] time(h): (0.415272/10.392403), epoch: (5/150), iteration: 1960, loss: 0.250656, loss_ce: 0.028153, loss_dice: 0.473159, lr: 0.009640
[01:19:46.482] time(h): (0.423721/10.598429), epoch: (5/150), iteration: 1961, loss: 0.244313, loss_ce: 0.150718, loss_dice: 0.337908, lr: 0.009640
[01:19:46.972] time(h): (0.266488/6.662217), epoch: (5/150), iteration: 1962, loss: 0.437295, loss_ce: 0.000917, loss_dice: 0.873672, lr: 0.009639
[01:19:47.928] time(h): (0.521281/13.025407), epoch: (6/150), iteration: 1963, loss: 0.304298, loss_ce: 0.008703, loss_dice: 0.599892, lr: 0.009639
[01:19:48.692] time(h): (0.416259/10.395898), epoch: (6/150), iteration: 1964, loss: 0.321582, loss_ce: 0.017018, loss_dice: 0.626146, lr: 0.009639
[01:19:49.455] time(h): (0.416243/10.390190), epoch: (6/150), iteration: 1965, loss: 0.254205, loss_ce: 0.078049, loss_dice: 0.430362, lr: 0.009639
[01:19:50.217] time(h): (0.416350/10.387575), epoch: (6/150), iteration: 1966, loss: 0.394532, loss_ce: 0.003575, loss_dice: 0.785489, lr: 0.009639
[01:19:50.982] time(h): (0.417759/10.417432), epoch: (6/150), iteration: 1967, loss: 0.249960, loss_ce: 0.024909, loss_dice: 0.475010, lr: 0.009639
[01:19:51.746] time(h): (0.417331/10.401485), epoch: (6/150), iteration: 1968, loss: 0.250687, loss_ce: 0.012708, loss_dice: 0.488665, lr: 0.009638
[01:19:52.509] time(h): (0.416983/10.387533), epoch: (6/150), iteration: 1969, loss: 0.245704, loss_ce: 0.068992, loss_dice: 0.422415, lr: 0.009638
[01:19:53.272] time(h): (0.417353/10.391470), epoch: (6/150), iteration: 1970, loss: 0.315988, loss_ce: 0.017447, loss_dice: 0.614530, lr: 0.009638
[01:19:54.035] time(h): (0.417947/10.400982), epoch: (6/150), iteration: 1971, loss: 0.267348, loss_ce: 0.039907, loss_dice: 0.494789, lr: 0.009638
[01:19:54.799] time(h): (0.417863/10.393621), epoch: (6/150), iteration: 1972, loss: 0.337631, loss_ce: 0.143006, loss_dice: 0.532257, lr: 0.009638
[01:19:55.562] time(h): (0.418337/10.400124), epoch: (6/150), iteration: 1973, loss: 0.448452, loss_ce: 0.008260, loss_dice: 0.888645, lr: 0.009637
[01:19:56.324] time(h): (0.417420/10.372070), epoch: (6/150), iteration: 1974, loss: 0.259676, loss_ce: 0.032645, loss_dice: 0.486707, lr: 0.009637
[01:19:57.088] time(h): (0.418625/10.396765), epoch: (6/150), iteration: 1975, loss: 0.146290, loss_ce: 0.027474, loss_dice: 0.265107, lr: 0.009637
[01:19:57.851] time(h): (0.418593/10.390684), epoch: (6/150), iteration: 1976, loss: 0.299917, loss_ce: 0.014308, loss_dice: 0.585526, lr: 0.009637
[01:19:58.614] time(h): (0.419090/10.397766), epoch: (6/150), iteration: 1977, loss: 0.311567, loss_ce: 0.032602, loss_dice: 0.590531, lr: 0.009637
[01:19:59.377] time(h): (0.418956/10.389190), epoch: (6/150), iteration: 1978, loss: 0.239798, loss_ce: 0.044950, loss_dice: 0.434646, lr: 0.009637
[01:20:00.141] time(h): (0.419608/10.400088), epoch: (6/150), iteration: 1979, loss: 0.213480, loss_ce: 0.068187, loss_dice: 0.358772, lr: 0.009636
[01:20:00.904] time(h): (0.419736/10.398022), epoch: (6/150), iteration: 1980, loss: 0.320190, loss_ce: 0.011038, loss_dice: 0.629341, lr: 0.009636
[01:20:01.686] time(h): (0.429756/10.640854), epoch: (6/150), iteration: 1981, loss: 0.207076, loss_ce: 0.026465, loss_dice: 0.387687, lr: 0.009636
[01:20:02.449] time(h): (0.419870/10.390830), epoch: (6/150), iteration: 1982, loss: 0.253093, loss_ce: 0.047259, loss_dice: 0.458927, lr: 0.009636
[01:20:03.212] time(h): (0.420341/10.397259), epoch: (6/150), iteration: 1983, loss: 0.298539, loss_ce: 0.006937, loss_dice: 0.590140, lr: 0.009636
[01:20:03.975] time(h): (0.420286/10.390652), epoch: (6/150), iteration: 1984, loss: 0.253575, loss_ce: 0.024117, loss_dice: 0.483032, lr: 0.009635
[01:20:04.738] time(h): (0.420420/10.388729), epoch: (6/150), iteration: 1985, loss: 0.203600, loss_ce: 0.080445, loss_dice: 0.326756, lr: 0.009635
[01:20:05.501] time(h): (0.420923/10.395930), epoch: (6/150), iteration: 1986, loss: 0.319451, loss_ce: 0.063011, loss_dice: 0.575892, lr: 0.009635
[01:20:06.265] time(h): (0.421349/10.401203), epoch: (6/150), iteration: 1987, loss: 0.250733, loss_ce: 0.013231, loss_dice: 0.488235, lr: 0.009635
[01:20:07.028] time(h): (0.420993/10.387189), epoch: (6/150), iteration: 1988, loss: 0.256749, loss_ce: 0.010502, loss_dice: 0.502996, lr: 0.009635
[01:20:07.792] time(h): (0.421598/10.396895), epoch: (6/150), iteration: 1989, loss: 0.269842, loss_ce: 0.052054, loss_dice: 0.487631, lr: 0.009634
[01:20:08.554] time(h): (0.421311/10.384590), epoch: (6/150), iteration: 1990, loss: 0.266634, loss_ce: 0.021299, loss_dice: 0.511969, lr: 0.009634
[01:20:09.318] time(h): (0.422125/10.399419), epoch: (6/150), iteration: 1991, loss: 0.296657, loss_ce: 0.055288, loss_dice: 0.538025, lr: 0.009634
[01:20:10.081] time(h): (0.422134/10.394410), epoch: (6/150), iteration: 1992, loss: 0.180013, loss_ce: 0.054733, loss_dice: 0.305292, lr: 0.009634
[01:20:10.842] time(h): (0.421258/10.367659), epoch: (6/150), iteration: 1993, loss: 0.278952, loss_ce: 0.072460, loss_dice: 0.485443, lr: 0.009634
[01:20:11.603] time(h): (0.421313/10.363793), epoch: (6/150), iteration: 1994, loss: 0.249045, loss_ce: 0.024279, loss_dice: 0.473811, lr: 0.009634
[01:20:12.364] time(h): (0.421711/10.368390), epoch: (6/150), iteration: 1995, loss: 0.301282, loss_ce: 0.141801, loss_dice: 0.460763, lr: 0.009633
[01:20:13.127] time(h): (0.422828/10.390655), epoch: (6/150), iteration: 1996, loss: 0.248576, loss_ce: 0.063076, loss_dice: 0.434076, lr: 0.009633
[01:20:13.892] time(h): (0.423890/10.411523), epoch: (6/150), iteration: 1997, loss: 0.186903, loss_ce: 0.079786, loss_dice: 0.294021, lr: 0.009633
[01:20:14.656] time(h): (0.423773/10.403447), epoch: (6/150), iteration: 1998, loss: 0.229439, loss_ce: 0.072024, loss_dice: 0.386855, lr: 0.009633
[01:20:15.419] time(h): (0.423758/10.397873), epoch: (6/150), iteration: 1999, loss: 0.454489, loss_ce: 0.019767, loss_dice: 0.889212, lr: 0.009633
[01:20:16.183] time(h): (0.423967/10.397805), epoch: (6/150), iteration: 2000, loss: 0.350179, loss_ce: 0.047670, loss_dice: 0.652688, lr: 0.009632
[01:20:16.962] time(h): (0.433009/10.614239), epoch: (6/150), iteration: 2001, loss: 0.352399, loss_ce: 0.013675, loss_dice: 0.691123, lr: 0.009632
[01:20:17.726] time(h): (0.424393/10.397857), epoch: (6/150), iteration: 2002, loss: 0.376807, loss_ce: 0.041851, loss_dice: 0.711762, lr: 0.009632
[01:20:18.486] time(h): (0.422987/10.358226), epoch: (6/150), iteration: 2003, loss: 0.446125, loss_ce: 0.003966, loss_dice: 0.888285, lr: 0.009632
[01:20:19.248] time(h): (0.423527/10.366282), epoch: (6/150), iteration: 2004, loss: 0.395591, loss_ce: 0.004235, loss_dice: 0.786947, lr: 0.009632
